Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_x_max,acc_rh_x_min,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_y_max,acc_rh_y_min,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,acc_rh_z_max,acc_rh_z_min,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_x_max,gyro_rh_x_min,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_y_max,gyro_rh_y_min,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,gyro_rh_z_max,gyro_rh_z_min
lefttoright,0.80832,0.7493,0.66204,0.62242,0.47872,0.47872,0.52929,0.38342,0.57124,0.55558,0.33231,0.33231,0.15257,0.18525,0.60963,0.44388,0.15118,0.15118,0.69786,0.66327,0.87079,0.78947,0.99657,0.99657,0.68305,0.59584,0.55723,0.53222,0.47016,0.47016,0.48409,0.52994,0.74285,0.84092,0.34317,0.34317
lefttoright,0.64968,0.82789,0.70315,0.7047,0.51039,0.51039,0.93731,0.74168,0.57252,0.51565,0.43142,0.43142,0.13508,0.16462,0.68234,0.56125,0.19678,0.19678,0.78734,1.0,0.86606,0.74079,0.8606,0.8606,0.69446,0.53713,0.61305,0.51852,0.72722,0.72722,0.35544,0.52233,0.77662,0.86808,0.34317,0.34317
lefttoright,0.7806,0.78984,0.91646,0.94961,0.91849,0.91849,0.8529,0.50851,0.60244,0.45432,0.47499,0.47499,0.11974,0.1889,0.67665,0.63024,0.19678,0.19678,0.84813,0.99451,0.8307,0.68128,0.8606,0.8606,0.72786,0.47818,0.71182,0.68429,0.72722,0.72722,0.32609,0.37816,0.84268,0.87632,0.65808,0.65808
lefttoright,0.95906,0.78984,0.90565,0.7936,0.91849,0.91849,0.78557,0.46827,0.66622,0.55023,0.47499,0.47499,0.12035,0.19155,0.7769,0.62994,0.57559,0.57559,0.60265,0.49268,0.8136,0.72584,0.72763,0.72763,0.48421,0.33608,0.60712,0.45876,0.45088,0.45088,0.6785,0.57961,0.76686,0.75933,0.65808,0.65808
lefttoright,0.78847,0.83805,0.82813,0.77556,0.59709,0.59709,0.74514,0.60528,0.60583,0.55038,0.38448,0.38448,0.12119,0.17127,0.72665,0.53792,0.57559,0.57559,0.78415,0.78323,0.84206,0.79428,0.82088,0.82088,0.71209,0.48481,0.54219,0.47677,0.51378,0.51378,0.52918,0.49931,0.64761,0.60322,0.33805,0.33805
lefttoright,0.65083,0.66833,0.7626,0.84725,0.59709,0.59709,0.2639,0.22122,0.54981,0.48192,0.22738,0.22738,0.03367,0.09845,0.63192,0.64988,0.37144,0.37144,0.76218,0.71884,0.8892,0.83447,0.83437,0.83437,0.62999,0.41307,0.52718,0.50042,0.51378,0.51378,0.41477,0.48737,0.72824,0.65122,0.35603,0.35603
lefttoright,0.70198,0.42281,0.79856,0.66439,0.96106,0.96106,0.41933,0.22122,0.65716,0.60197,0.49432,0.49432,0.01758,0.08514,0.77858,0.70127,0.37144,0.37144,0.7001,0.46887,0.90086,0.84143,0.85852,0.85852,0.61472,0.5273,0.5879,0.51172,0.45759,0.45759,0.36197,0.4981,0.81724,0.81369,0.35603,0.35603
lefttoright,0.68718,0.36216,0.92143,0.62753,0.96106,0.96106,0.87701,0.73792,0.70612,0.57877,0.67751,0.67751,0.13848,0.2002,0.73364,0.65053,0.2343,0.2343,0.92905,0.96945,0.92248,0.87468,0.89579,0.89579,1.0,1.0,0.63481,0.44319,0.49243,0.49243,0.39996,0.60194,0.74976,0.79244,0.32687,0.32687
lefttoright,0.42229,0.23048,0.78382,0.54068,0.56387,0.56387,0.46296,0.37083,0.72675,0.65992,0.67751,0.67751,0.12326,0.21484,0.72319,0.68639,0.14101,0.14101,0.87442,0.90254,0.90901,0.79103,0.89579,0.89579,0.55285,0.69865,0.71169,0.60723,0.49243,0.49243,0.56315,0.78816,0.70041,0.63833,0.32687,0.32687
lefttoright,0.59095,0.4001,0.63633,0.64474,0.42264,0.42264,0.35519,0.35198,0.63574,0.66819,0.24333,0.24333,0.14268,0.23646,0.69807,0.70539,0.15152,0.15152,0.70466,0.5191,0.8645,0.78969,0.77737,0.77737,0.36657,0.48686,0.7084,0.6187,0.70694,0.70694,0.76769,0.73001,0.72306,0.64443,0.48962,0.48962
lefttoright,0.72,0.58486,0.79182,0.71684,0.42264,0.42264,0.25279,0.3683,0.56567,0.54844,0.2059,0.2059,0.21102,0.29698,0.66352,0.69078,0.28306,0.28306,0.80933,0.82055,0.85706,0.76437,0.82408,0.82408,0.2018,0.33379,0.69925,0.6272,0.70694,0.70694,0.51744,0.45068,0.71635,0.6581,0.48962,0.48962
lefttoright,0.48061,0.49373,0.78387,0.70552,0.42524,0.42524,0.25184,0.37271,0.56345,0.53626,0.21695,0.21695,0.0864,0.07151,0.71054,0.7855,0.28306,0.28306,0.68692,0.61376,0.75772,0.71329,0.82408,0.82408,0.0,0.04478,0.8348,0.76206,0.62948,0.62948,0.38118,0.57131,0.66807,0.72477,0.24897,0.24897
lefttoright,0.73511,0.50886,0.88853,0.74959,0.94913,0.94913,0.73578,0.71215,0.67495,0.51257,0.67506,0.67506,0.0,0.0,0.7162,0.65966,0.27184,0.27184,0.42901,0.30137,0.75568,0.68002,0.80062,0.80062,0.37037,0.32465,1.0,1.0,1.0,1.0,0.58573,0.60869,0.72877,0.72741,0.68943,0.68943
lefttoright,0.85612,0.5493,0.82684,0.65857,0.94913,0.94913,0.83495,0.60654,0.59823,0.43015,0.67506,0.67506,0.15007,0.15465,0.81337,0.78787,0.208,0.208,0.63376,0.52969,0.82864,0.73535,0.80062,0.80062,0.34574,0.31117,0.86044,0.7212,1.0,1.0,0.74077,0.6035,0.72402,0.62567,0.68943,0.68943
lefttoright,0.77624,0.53416,0.67521,0.62373,0.80271,0.80271,0.37815,0.45192,0.49893,0.44574,0.21725,0.21725,0.28749,0.29831,0.71078,0.79602,0.36654,0.36654,0.77848,0.77024,0.77564,0.64004,0.71378,0.71378,0.12929,0.20059,0.57027,0.50242,0.35927,0.35927,0.56521,0.59121,0.67886,0.49197,0.49377,0.49377
lefttoright,0.72872,0.56713,0.80415,0.79063,0.80271,0.80271,0.30704,0.38339,0.61194,0.4837,0.35165,0.35165,0.27238,0.26039,0.88391,1.0,0.36654,0.36654,0.63045,0.65028,0.80908,0.81513,0.70023,0.70023,0.17786,0.2111,0.60834,0.64583,0.48663,0.48663,0.41735,0.46919,0.74178,0.64501,0.54649,0.54649
lefttoright,0.81545,0.77211,0.76173,0.73655,0.65162,0.65162,0.72159,0.70146,0.66169,0.55234,0.40565,0.40565,0.31113,0.31593,0.77189,0.7713,0.35706,0.35706,0.51116,0.3862,0.81336,0.7731,0.77573,0.77573,0.36124,0.30592,0.62191,0.60247,0.48812,0.48812,0.71165,0.54984,0.81377,0.64392,0.75728,0.75728
lefttoright,0.88756,0.98735,0.76168,0.67908,0.65162,0.65162,0.73857,0.79636,0.63705,0.55022,0.40565,0.40565,0.30916,0.33257,0.66292,0.65124,0.26061,0.26061,0.67369,0.49076,0.87076,0.8727,0.77573,0.77573,0.26172,0.19922,0.7246,0.65272,0.49193,0.49193,0.65595,0.52527,0.77126,0.64879,0.75728,0.75728
lefttoright,0.7569,1.0,0.81717,0.76299,0.58308,0.58308,0.41147,0.445,0.60814,0.56157,0.25806,0.25806,0.29616,0.3186,0.83774,0.93165,0.41845,0.41845,0.87933,0.96528,0.83723,0.79488,0.65675,0.65675,0.24186,0.21979,0.9688,0.96501,0.57676,0.57676,0.3231,0.30149,0.68409,0.63403,0.32648,0.32648
lefttoright,1.0,0.9746,0.80649,0.7584,0.66408,0.66408,0.39234,0.3526,0.64707,0.61934,0.28567,0.28567,0.25068,0.28134,0.93153,0.89241,0.41845,0.41845,0.69754,0.67746,0.84647,0.84653,0.66161,0.66161,0.38555,0.39068,0.99771,0.99529,0.70719,0.70719,0.43844,0.37902,0.73681,0.70826,0.43416,0.43416
lefttoright,0.95018,0.85319,0.92963,0.76467,0.80373,0.80373,0.94945,1.0,0.78465,0.74461,0.44125,0.44125,0.25893,0.30263,0.99981,0.92184,0.48228,0.48228,0.61979,0.40023,0.81748,0.7755,0.67701,0.67701,0.35441,0.36189,0.9291,0.89266,0.75677,0.75677,0.72157,0.34129,0.94167,0.80484,0.96381,0.96381
lefttoright,0.71966,0.91395,0.96346,0.77852,0.80373,0.80373,0.95202,0.82527,0.76598,0.71232,0.44125,0.44125,0.3224,0.36216,0.97216,0.75372,0.74781,0.74781,0.73838,0.72922,0.79284,0.771,0.7407,0.7407,0.576,0.44665,0.85431,0.85193,0.75677,0.75677,0.74503,0.59398,0.89746,0.79463,0.96381,0.96381
lefttoright,0.86571,0.8987,0.74128,0.59437,0.53168,0.53168,0.39478,0.36393,0.61939,0.46877,0.43971,0.43971,0.34415,0.36017,0.84425,0.74053,0.74781,0.74781,0.7959,0.82632,0.82806,0.84933,0.7407,0.7407,0.48462,0.26662,0.66492,0.62061,0.60697,0.60697,0.6758,0.60315,0.62111,0.57276,0.32328,0.32328
lefttoright,0.9296,0.75189,0.5873,0.52015,0.53168,0.53168,0.12105,0.25266,0.61053,0.55622,0.40595,0.40595,0.3603,0.3881,0.71428,0.6935,0.30902,0.30902,0.78058,0.83871,0.81145,0.80279,0.67101,0.67101,0.30746,0.24195,0.56459,0.49255,0.46801,0.46801,0.76182,0.63759,0.57192,0.4244,0.49119,0.49119
lefttoright,0.93663,0.65827,0.68917,0.60988,0.79231,0.79231,0.0,0.01007,0.70289,0.71507,0.30255,0.30255,0.38529,0.42999,0.72962,0.51321,0.38302,0.38302,0.59553,0.52552,0.84442,0.8348,0.67101,0.67101,0.1679,0.061,0.69441,0.54289,0.62873,0.62873,0.8859,0.71599,0.77909,0.6455,0.72855,0.72855
lefttoright,0.97492,0.6,0.7295,0.62751,0.79231,0.79231,0.17767,0.22313,0.6949,0.70616,0.30255,0.30255,0.41246,0.41371,0.65619,0.47397,0.38302,0.38302,0.49635,0.38412,0.81628,0.79378,0.64583,0.64583,0.3045,0.36692,0.67702,0.55303,0.62873,0.62873,0.86803,0.79059,0.78302,0.63248,0.72855,0.72855
lefttoright,0.91136,0.57978,0.57608,0.49332,0.68018,0.68018,0.32148,0.41042,0.64654,0.74006,0.23351,0.23351,0.34872,0.36416,0.53281,0.50306,0.35847,0.35847,0.61429,0.51674,0.74143,0.67325,0.61989,0.61989,0.30856,0.30432,0.54949,0.52003,0.43615,0.43615,0.88001,0.86466,0.53307,0.48461,0.49216,0.49216
lefttoright,0.845,0.62281,0.52257,0.4354,0.51921,0.51921,0.28396,0.38844,0.63552,0.67321,0.34152,0.34152,0.27015,0.2614,0.56281,0.48073,0.27815,0.27815,0.80925,0.83831,0.79266,0.77064,0.64875,0.64875,0.06275,0.0,0.5689,0.49482,0.48059,0.48059,0.82799,0.76514,0.52943,0.53526,0.28114,0.28114
lefttoright,0.81619,0.676,0.68057,0.50966,0.81309,0.81309,0.22312,0.26334,0.6475,0.61675,0.37005,0.37005,0.25637,0.24709,0.64765,0.57474,0.38407,0.38407,0.86971,0.98569,0.81057,0.79768,0.70814,0.70814,0.4353,0.29198,0.67088,0.70332,0.59762,0.59762,0.75936,0.74351,0.64561,0.59101,0.4455,0.4455
lefttoright,0.82735,0.81514,0.90021,0.789,0.81309,0.81309,0.33844,0.2162,0.73547,0.63752,0.72108,0.72108,0.30775,0.31527,0.87658,0.71383,0.55559,0.55559,0.74232,0.71355,0.87393,0.84667,0.91262,0.91262,0.57678,0.43797,0.61996,0.60012,0.59762,0.59762,0.71872,0.81897,0.78473,0.65858,0.59812,0.59812
lefttoright,0.84476,0.84552,0.96655,0.88835,0.66148,0.66148,0.9219,0.64928,0.77056,0.66867,0.72108,0.72108,0.24407,0.28201,0.96943,0.9398,0.55559,0.55559,0.56863,0.39863,0.90687,0.86231,0.91262,0.91262,0.31011,0.29998,0.69189,0.57859,0.43963,0.43963,0.84761,0.79128,0.92473,1.0,0.67942,0.67942
lefttoright,0.83241,0.61773,0.83232,0.70179,0.689,0.689,0.89719,0.73475,0.7114,0.55751,0.51213,0.51213,0.16422,0.22115,0.78548,0.86365,0.29218,0.29218,0.61891,0.68424,0.82028,0.77911,0.71363,0.71363,0.28634,0.3491,0.77952,0.72987,0.41529,0.41529,0.76013,0.53461,0.86631,0.87086,0.67942,0.67942
lefttoright,0.75999,0.64562,0.66458,0.62203,0.689,0.689,0.34574,0.4563,0.66398,0.64741,0.36576,0.36576,0.24513,0.29765,0.65086,0.66203,0.37952,0.37952,0.89343,0.86008,0.88509,0.82294,0.96144,0.96144,0.45227,0.6637,0.66813,0.71591,0.41529,0.41529,0.72804,0.60678,0.66185,0.60112,0.45402,0.45402
lefttoright,0.68273,0.62789,0.73072,0.67946,0.59969,0.59969,0.14256,0.22377,0.75671,0.73311,0.31574,0.31574,0.28732,0.33489,0.60629,0.60624,0.37952,0.37952,0.97143,0.99174,0.89322,0.7907,0.96144,0.96144,0.50919,0.47521,0.55075,0.51101,0.40338,0.40338,0.87766,0.81395,0.65874,0.65942,0.38104,0.38104
lefttoright,0.67596,0.476,0.81742,0.71561,0.66253,0.66253,0.10133,0.0,0.96533,0.85137,1.0,1.0,0.23575,0.30563,0.79062,0.69924,0.50473,0.50473,0.69799,0.61757,0.86014,0.88217,0.74374,0.74374,0.31681,0.30432,0.65399,0.54,0.71406,0.71406,0.81449,0.88456,0.76774,0.68484,0.62513,0.62513
lefttoright,0.53731,0.53167,0.83861,0.79108,0.66253,0.66253,0.22433,0.2929,0.97,0.89177,1.0,1.0,0.23052,0.31128,0.87395,0.91033,0.50473,0.50473,0.66857,0.60185,0.85086,0.75849,0.80951,0.80951,0.15777,0.15353,0.81811,0.74677,0.71406,0.71406,0.88729,0.90395,0.77846,0.67554,0.62513,0.62513
lefttoright,0.53902,0.69114,0.89349,0.9748,0.53635,0.53635,0.30931,0.3526,0.77543,0.7128,0.37834,0.37834,0.24295,0.26306,0.84209,0.97765,0.27956,0.27956,0.8256,0.82408,0.81813,0.73755,0.80951,0.80951,0.36629,0.41512,0.8855,0.78963,0.62352,0.62352,0.64464,0.74939,0.8412,0.79244,0.50831,0.50831
lefttoright,0.67294,0.57221,0.84619,0.85313,0.64485,0.64485,0.35817,0.29666,0.77229,0.80432,0.56275,0.56275,0.28402,0.29067,0.8588,0.98716,0.5086,0.5086,0.72585,0.7819,0.80367,0.73425,0.75648,0.75648,0.34968,0.1501,0.77824,0.72071,0.62352,0.62352,0.77814,1.0,0.85314,0.83213,0.50831,0.50831
lefttoright,0.64844,0.35708,0.82073,0.76843,0.64485,0.64485,0.64813,0.61283,0.79857,0.81291,0.56275,0.56275,0.29158,0.33987,0.85374,0.86607,0.5086,0.5086,0.58057,0.35922,0.80559,0.7545,0.71381,0.71381,0.32772,0.12292,0.68079,0.68305,0.54506,0.54506,0.79002,0.97404,0.74049,0.79883,0.40633,0.40633
lefttoright,0.71798,0.50886,0.72503,0.73318,0.48391,0.48391,0.81752,0.75113,0.80614,0.83646,0.39889,0.39889,0.28129,0.33322,0.82644,0.73171,0.42792,0.42792,0.61473,0.48555,0.84254,0.8609,0.84431,0.84431,0.42952,0.33219,0.76908,0.74628,0.6116,0.6116,0.63501,0.74316,0.65003,0.708,0.38784,0.38784
lefttoright,0.85208,0.66843,0.71615,0.71935,0.47196,0.47196,0.72493,0.63167,0.70921,0.59046,0.42805,0.42805,0.32239,0.36616,0.79598,0.75947,0.36584,0.36584,0.84738,0.7912,0.87165,0.8699,0.84431,0.84431,0.23414,0.17798,0.86778,0.87416,0.6116,0.6116,0.54388,0.46019,0.69438,0.66879,0.41493,0.41493
lefttoright,0.94324,0.94432,0.81205,0.74581,0.48806,0.48806,0.41129,0.47455,0.64583,0.61561,0.42805,0.42805,0.25734,0.33156,0.78933,0.84674,0.26973,0.26973,0.87533,0.823,0.89661,0.89062,0.89149,0.89149,0.24074,0.22892,0.81103,0.79652,0.45312,0.45312,0.35936,0.37435,0.69272,0.68142,0.41493,0.41493
lefttoright,0.99182,0.91643,0.764,0.71095,0.48806,0.48806,0.26199,0.31048,0.86814,0.86664,0.39951,0.39951,0.22442,0.29133,0.80239,0.84641,0.60926,0.60926,0.63737,0.42545,0.93782,0.85303,0.89149,0.89149,0.15875,0.11903,0.69385,0.69247,0.4066,0.4066,0.7555,0.63655,0.6992,0.55018,0.80012,0.80012
lefttoright,0.70662,0.72659,0.76372,0.87287,0.51403,0.51403,0.33868,0.49466,0.91368,0.84894,0.47499,0.47499,0.23476,0.26872,0.76104,0.82372,0.60926,0.60926,0.689,0.57279,0.91812,0.90677,0.76899,0.76899,0.16944,0.12406,0.6901,0.62061,0.51585,0.51585,0.98337,0.8612,0.7071,0.53729,0.80012,0.80012
lefttoright,0.41939,0.06584,0.83835,0.89007,0.71289,0.71289,0.40106,0.37775,0.86447,0.74963,0.55477,0.55477,0.16783,0.17493,0.65343,0.69925,0.33041,0.33041,0.75607,0.6949,0.86328,0.77142,0.77752,0.77752,0.70539,0.34658,0.76031,0.68749,0.70719,0.70719,0.97505,0.89183,0.74101,0.68872,0.46664,0.46664
lefttoright,0.55492,0.53416,0.92575,0.79486,0.71289,0.71289,0.23978,0.09489,1.0,0.97889,0.55477,0.55477,0.13792,0.15896,0.74387,0.6076,0.30796,0.30796,0.59672,0.36407,0.95441,0.89485,0.85452,0.85452,0.74772,0.42266,0.77726,0.7963,0.70719,0.70719,1.0,0.92437,0.92827,0.82545,0.65359,0.65359
lefttoright,0.77991,0.91395,0.83701,0.8154,0.58463,0.58463,0.30387,0.21934,0.99535,1.0,0.48205,0.48205,0.23644,0.26605,0.82755,0.94249,0.30129,0.30129,0.61025,0.29323,0.93167,0.83899,0.85452,0.85452,0.25714,0.02696,0.76758,0.59896,0.59191,0.59191,0.91396,0.66442,0.87521,0.77451,0.65359,0.65359
lefttoright,0.54016,0.35708,0.91799,0.87206,0.73521,0.73521,0.62827,0.44878,0.88634,0.87294,0.5695,0.5695,0.20533,0.26007,0.91955,0.98986,0.24518,0.24518,0.85378,0.90763,0.80179,0.7365,1.0,1.0,0.04693,0.04661,0.82405,0.61261,0.66424,0.66424,0.61962,0.47075,0.92759,0.88591,0.75318,0.75318
lefttoright,0.54881,0.35708,1.0,0.80202,0.73521,0.73521,0.36805,0.32997,0.82318,0.73487,0.5695,0.5695,0.15092,0.21151,1.0,0.86707,0.66467,0.66467,0.82535,0.8084,0.80186,0.69439,1.0,1.0,0.23407,0.24423,0.87744,0.65405,0.78019,0.78019,0.59047,0.40048,1.0,0.97258,0.75318,0.75318
lefttoright,0.7621,0.49362,0.77033,0.60906,0.67809,0.67809,0.08091,0.17849,0.77615,0.74233,0.2915,0.2915,0.17321,0.17925,0.93672,0.83287,0.66467,0.66467,0.5831,0.35942,0.92226,0.82131,1.0,1.0,0.41046,0.33059,0.77382,0.6914,0.78019,0.78019,0.80815,0.60263,0.81745,0.65493,0.6043,0.6043
